comname,est_year,avg_depth,avg_bot_temp,avg_sur_temp,avg_lat,avg_lon
spotted hake,2011,124.57834173322107,11.03537942133331,14.822433734709898,37.7993382427671,-73.64203550672451
spotted hake,2012,171.92680846410136,10.849233405579323,18.93137099260504,37.8040762590744,-73.64050099219243
spotted hake,2013,147.72431920773153,11.560359684049107,16.03429741897171,38.287375691724776,-73.13931909873185
spotted hake,2014,118.72846161651168,11.63832296826375,15.425904390470759,38.889127448006434,-72.71556161686748
spotted hake,2015,170.27034824654254,11.62506257156252,19.843284240540815,37.712386435408945,-73.48905523737068
spotted hake,2016,141.64819779661536,12.051295446826984,16.397074136110273,38.36078665656434,-73.22975164606513
spotted hake,2018,126.5199854257969,11.73484204110224,15.763007843793325,38.74423572747277,-72.81236649205272
spotted hake,2019,137.51311893795065,12.374291731699575,16.025657369107748,37.74154049576271,-73.44959172762013
summer flounder,1970,46.82508503959067,10.61963026200301,13.11839757962062,38.81416873403316,-73.72558558083315
summer flounder,1971,66.2752678399328,15.190826470120488,14.323347528180815,37.99595504495057,-74.16099249394351
summer flounder,1972,60.40129362659956,13.448333656535503,13.106763774762255,38.92897172382639,-73.30357116615906
summer flounder,1973,64.79692091979436,11.80004588242846,12.594691441118242,39.563187041484056,-72.54901200688025
summer flounder,1974,65.7928681113075,12.572713892141172,12.676981711268077,39.82343250927235,-71.9844710398649
summer flounder,1975,73.03131156388957,12.434240845812667,10.96976944115998,39.540712716674875,-72.2042866986787
summer flounder,1976,64.575077685705807,13.058260210121336,12.389569769162472,39.63927031451242,-71.7207730581163
summer flounder,1977,61.973400427913106,11.828538347597103,11.822652649769587,39.40965197460616,-72.3236171716012
summer flounder,1978,73.0877562645404,11.068427569129176,10.681992869624018,39.62024546802907,-71.36977011493956
summer flounder,1979,66.08090199301418,11.525772151957465,11.174197951216652,39.40783098324724,-72.04849052928617
summer flounder,1980,73.0740378279331,12.809906195846478,13.178415466536467,39.613829083704516,-71.39343379359927
summer flounder,1981,74.08867322471107,11.842833685809603,11.347827337513404,39.434133985279765,-71.8847493494253
summer flounder,1982,58.65288687702481,12.748555002370791,12.12017943930773,39.27599145503706,-72.71397503475126
summer flounder,1983,71.8546093173652,12.519502880011107,13.028935348872375,39.55140921617381,-71.63876404572066
summer flounder,1984,66.62978312537136,12.270255812563507,12.548127726973881,39.4317432724896,-71.83998667427213
summer flounder,1985,65.09024601290794,12.60379013624412,12.579267823746351,39.63538069655074,-72.179395470565
summer flounder,1986,64.52054316757994,11.575314458420376,11.434808244387195,39.69370400470105,-71.72300425568814
summer flounder,1987,69.41954342300794,11.16515060278981,11.35696500615912,40.142892413808994,-71.19884964719282
summer flounder,1988,62.162480955401634,11.382430555555555,10.893501529051987,39.64145471199158,-71.32205705056955
summer flounder,1989,70.08533732454596,12.346428571428572,11.827272727272728,39.63829740785833,-71.04122434431756
summer flounder,1990,57.14330076497765,12.968008474576273,12.998311919081466,39.43169491607968,-72.1508250905476
summer flounder,1991,48.84843404568902,14.199281351060009,15.476369741958289,38.37852276280398,-73.78899865123435
summer flounder,1992,58.65248576850095,11.849146588055001,12.002508887008043,39.290229241081605,-72.47112956789374
summer flounder,1993,63.704609697760375,11.116286692759294,13.058194444444446,38.680727578277896,-72.2439075933355
summer flounder,1994,67.36468710089399,12.628073435504469,12.105493614303958,39.473974200894,-72.38722260173326
summer flounder,1995,60.31096544464047,12.878932563911452,13.664224087791547,39.61045882475233,-71.98548367406823
summer flounder,1996,54.46914921271538,12.308457553475932,12.69291397430184,38.93623314990901,-73.13239734326723
summer flounder,1997,64.62726585929809,12.577821457338757,12.679500297612236,39.61154113515603,-71.93935828455851
summer flounder,1998,57.163131742199674,11.367935443352815,12.323348971671301,39.26450983622344,-72.51769791027473
summer flounder,1999,59.591694361459034,14.255595302543284,13.77033604107917,39.26660904275262,-72.60293036893111
summer flounder,2000,63.45073656634502,12.469606123748335,13.282297260371699,39.99948548814273,-71.81230785766591
summer flounder,2001,69.32197624324596,12.738179695443694,13.227826022297554,39.81974119429384,-71.76203152652117
summer flounder,2002,68.2541604842931,13.131881110805441,13.873069551631088,40.11064006611892,-71.37282661623176
summer flounder,2003,73.54782024014102,11.811527689401135,12.585746171716192,39.87291365375559,-71.76542217124845
summer flounder,2004,64.47111044498084,11.803399010549162,11.824516543211631,39.52388923383859,-72.26308376573122
summer flounder,2005,71.4246185313522,12.338058891798045,11.63861590448505,39.85156228624778,-71.39288461157192
summer flounder,2006,77.05387703077382,13.634553040226557,12.53121632317859,39.8842574779698,-71.30028289816264
summer flounder,2007,73.87941760833624,12.081728587943513,11.886211145793052,40.17093406735925,-70.86367277180847
summer flounder,2008,64.68332045034953,11.366297673411188,12.238109037416748,40.09863176586768,-71.45224257658188
summer flounder,2009,67.49998623981563,13.251516349421609,12.273778871338912,39.66227007777629,-72.16720423822076
summer flounder,2010,76.87942429341658,12.41134985534004,12.363381973929535,39.709291562716345,-72.09080842895071
summer flounder,2011,81.80330083286803,12.778473878025995,12.962549383917398,39.78710497409591,-71.85606128020675
summer flounder,2012,67.16688297644428,12.959309414403704,13.955298292650177,40.18266745342446,-71.52477277069973
summer flounder,2013,82.0699820784997,12.518274534958408,12.232626311343115,40.04442414813923,-71.35914832175175
summer flounder,2014,81.8437758447002,13.411002678403138,13.644357370696515,40.14109898655448,-71.36603828207197
summer flounder,2015,69.73752199353255,13.072688365357331,13.888504536668648,39.90340154656782,-71.81190787268406
summer flounder,2016,66.53556290927366,13.15985078184146,14.124205280151825,40.321438819617796,-71.02939790515784
summer flounder,2018,77.77560466810559,12.766453679943215,13.312080992746434,40.015425582828016,-71.40356160921556
summer flounder,2019,80.46087874793294,12.790520354332852,12.554122029347177,39.98532698508437,-71.31317320805286
thorny skate,1970,165.45299204438842,6.782187972195155,7.041203498156267,42.74122915003822,-68.70886537019881
thorny skate,1971,152.9217088925829,7.09575092702986,7.7236867328425,42.48463251274144,-68.5898334972442
thorny skate,1972,155.42665134804895,6.877627581859749,7.7673918241858075,42.38078929591365,-68.5339353607259
thorny skate,1973,161.0685773685061,6.966756822564059,8.318670767289735,42.56651045554223,-68.384595529139
thorny skate,1974,147.2226751396451,7.463471127038181,8.882293159992956,42.386108620355444,-68.34780679914982
thorny skate,1975,156.5830177498978,6.781133388151488,9.331789035509663,42.34490177846709,-68.80114961403679
thorny skate,1976,160.56752174484626,7.4264236423280146,8.618437811372239,42.29001966800563,-68.47120875362256
thorny skate,1977,133.6852113742282,6.438427457706602,8.528763665141945,42.30238274822495,-68.72617816277855
thorny skate,1978,145.94353206028626,6.02101403820096,8.696577486923148,42.46060909867107,-68.42854908712715
thorny skate,1979,144.8929043107437,6.181528444763446,8.445904118055115,42.481226793126595,-68.41352177533625
thorny skate,1980,159.64461907572735,6.224867816813986,7.65466959176272,42.65519345846518,-68.68926083061493
thorny skate,1981,159.75320450705053,6.088423941898896,8.884060081753914,42.84359512841753,-68.5510948187674
thorny skate,1982,164.53861990371144,6.19366635562093,8.934556900781361,42.45352293120658,-68.5085846300975
thorny skate,1983,150.84830218517436,6.632190484907715,8.19329068598757,42.79574284277322,-68.8974725815726
thorny skate,1984,161.13904245754892,7.294240803071676,8.649091762760891,42.60105622630043,-68.79288260276309
thorny skate,1985,158.68659758948405,6.44482877607164,8.159507942954619,42.81538808158324,-68.86539063975482
thorny skate,1986,158.3678542334791,7.924416516189748,8.659994733517472,42.658249063972264,-68.86587428595928
thorny skate,1987,144.75309587777298,6.584429925331621,7.5294439224962755,42.8186724814817,-68.639632124288255
thorny skate,1988,142.89032458384372,6.652491504362663,7.971933503063229,42.61211887220617,-68.62994504451686
thorny skate,1989,149.60240025444153,5.576130251311746,8.08447248454832,42.79498129704564,-68.66521134014673
thorny skate,1990,140.79820680439758,6.410393374741201,8.24379724962025,42.543641192033526,-68.58378498640093
thorny skate,1991,152.25538992834504,6.844725270139664,8.83427955886917,42.65626744763645,-68.71292431276419
thorny skate,1992,158.32953832600202,6.686928773043462,7.290681451915548,42.98003211882241,-68.42162458993057
thorny skate,1993,144.92506400922935,5.6313712657435495,8.430097762824255,42.563588234667414,-68.71509496082072
thorny skate,1994,154.31794871789705,7.833602658420719,9.047553324037857,42.630115436931035,-68.48787842056271
thorny skate,1995,148.05237748118174,6.602398019423855,9.359609012948242,42.54209130835966,-68.70450177142858
thorny skate,1996,148.96420090155772,6.57495735403354,8.535538702969852,42.80629508573877,-68.64574117304045
thorny skate,1997,148.00787986256063,7.041753183365122,8.886435575023873,42.68607650400858,-68.13728647559572
thorny skate,1998,170.42619320695817,6.463624445428978,7.680726308432337,42.63097118716409,-68.53724688400234
thorny skate,1999,155.30074223020875,7.368165232646567,8.738121142864939,42.613620302904955,-68.3664183028367
thorny skate,2000,141.2722646595933,6.888378288888853,9.754501398016057,42.70801120316242,-68.90111477615136
thorny skate,2001,149.6826289284357,6.400385969261231,9.934084266656958,42.427064389385784,-68.45651699522462
thorny skate,2002,165.32933236679372,7.554221216299268,9.416327030321902,43.16078825076251,-68.4112595038221
thorny skate,2003,176.2402571511749,6.477299073254299,8.334727090509336,42.760114886402405,-68.3365471179144
thorny skate,2004,160.4079786150998,5.427297155278936,7.990469545076159,42.67735533078118,-67.69840576401829
thorny skate,2005,160.4887304741535,6.681332088033008,8.8699199023737,42.705100213699126,-67.95503026261233
thorny skate,2006,151.53883120164264,7.653238494318779,9.142303067582596,42.593032214532926,-68.63264331814045
thorny skate,2007,152.85449439102177,6.050591663179464,9.182153490389174,42.681732453474055,-68.75576592067291
thorny skate,2008,165.23310744857326,6.88343016563549,8.29738042233706,42.79792368121491,-68.51640541156604
thorny skate,2009,160.1474047271669,6.289880045650458,8.73672812561237,42.417615486903074,-68.33779601720107
thorny skate,2010,169.33718863196094,7.577365630092107,9.148471355920165,42.37551653748223,-68.2616499375829
thorny skate,2011,155.84476772692477,8.122641034107346,9.70772232363035,42.51498526910488,-68.32299866253967
thorny skate,2012,163.7699235261901,7.7735112572840865,10.752036673641586,42.588860834842066,-68.86586805519282
thorny skate,2013,179.6939151154559,8.068289608584719,9.90039682466573,42.248830673208516,-67.80691752292819
thorny skate,2014,142.49069140789408,7.483921039352802,10.980532222703243,42.609458320084464,-68.60223078189352
thorny skate,2015,162.56171515700987,6.625530199305461,9.059276740075124,42.52494170701044,-68.5841515775267
thorny skate,2016,160.15215376637371,7.765506002550973,12.27394926378295,42.465339847921996,-68.12370461981257
thorny skate,2018,142.27487775573644,6.872134844649084,11.100861344588228,42.529863603633046,-69.02836111106654
thorny skate,2019,172.59369039213868,7.508918778478739,9.602790608208814,42.69317313733906,-68.78369904560256
white hake,1970,236.85053889033384,7.0727341614291355,7.2005293436389595,42.5786990530447,-68.31619920978301
white hake,1971,195.37603418517853,8.065430955233245,7.865625199066928,42.45018108054313,-68.89650159156116
white hake,1972,203.95429611634245,7.99893713432404,7.471896693218319,42.690702152811596,-68.61522197869044
white hake,1973,191.62057301836902,7.645671075830027,8.25755071321551,42.513129300957274,-68.71098745776789
