est_year,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1270,1280,1290,1300,1340,1351,1360,1370,1380,1390,1400,1610,1620,1630,1640,1650,1660,1670,1680,1690,1700,1710,1720,1730,1740,1750,1760
1985,0.0309734513,0.0243362832,0.0132743363,0.0088495575,0.0199115044,0.0353982301,0.0132743363,0.0110619469,0.0221238938,0.0331858407,0.0154867257,0.0110619469,0.0398230088,0.0199115044,0.0088495575,0.0442477876,0.0176991150,0.0110619469,0.0376106195,0.0243362832,0.0154867257,0.0199115044,0.0199115044,0.0243362832,0.0132743363,0.0221238938,0.0176991150,0.0287610619,0.0265486726,0.0132743363,0.0265486726,#DIV/0!,0.0309734513,0.0221238938,0.0221238938,0.0176991150,0.0132743363,0.0132743363,0.0088495575,0.0088495575,0.0088495575,0.0309734513,0.0154867257,0.0066371681,0.0088495575,0.0309734513,0.0176991150,0.0088495575,0.0088495575,0.0221238938,0.0176991150,0.0088495575,0.0066371681
1986,0.0301075269,0.0301075269,0.0129032258,0.0129032258,0.0215053763,0.0344086022,0.0129032258,0.0129032258,0.0193548387,0.0344086022,0.0129032258,0.0107526882,0.0365591398,0.0150537634,0.0129032258,0.0430107527,0.0172043011,0.0129032258,0.0387096774,0.0236559140,0.0172043011,0.0172043011,0.0215053763,0.0258064516,0.0150537634,0.0215053763,0.0172043011,0.0301075269,0.0344086022,0.0129032258,0.0258064516,#DIV/0!,0.0344086022,0.0215053763,0.0215053763,0.0215053763,0.0107526882,0.0129032258,0.0086021505,0.0086021505,0.0086021505,0.0301075269,0.0150537634,0.0064516129,0.0086021505,0.0258064516,0.0150537634,0.0086021505,0.0064516129,0.0215053763,0.0150537634,0.0064516129,0.0086021505
1987,0.0311111111,0.0311111111,0.0133333333,0.0088888889,0.0222222222,0.0355555556,0.0111111111,0.0044444444,0.0222222222,0.0355555556,0.0111111111,0.0088888889,0.0422222222,0.0155555556,0.0088888889,0.0444444444,0.0155555556,0.0111111111,0.0400000000,0.0266666667,0.0177777778,0.0177777778,0.0222222222,0.0266666667,0.0155555556,0.0177777778,0.0155555556,0.0311111111,0.0355555556,0.0133333333,0.0244444444,0.0088888889,0.0355555556,0.0222222222,0.0222222222,0.0111111111,0.0133333333,0.0133333333,0.0088888889,0.0088888889,0.0066666667,0.0288888889,0.0133333333,0.0066666667,0.0085836910,0.0266666667,0.0177777778,0.0088888889,0.0066666667,0.0222222222,0.0200000000,0.0088888889,0.0066666667
1988,0.0329411765,0.0329411765,0.0094117647,0.0047058824,0.0258823529,0.0352941176,0.0094117647,0.0047058824,0.0235294118,0.0376470588,0.0094117647,0.0047058824,0.0423529412,0.0141176471,0.0047058824,0.0447058824,0.0141176471,0.0047058824,0.0400000000,0.0188235294,0.0141176471,0.0164705882,0.0211764706,0.0282352941,0.0188235294,0.0235294118,0.0188235294,0.0329411765,0.0376470588,0.0135135135,0.0282352941,0.0094117647,0.0352941176,0.0235294118,0.0235294118,0.0235294118,0.0141176471,0.0117647059,0.0094117647,0.0094117647,0.0047058824,0.0329411765,0.0141176471,0.0094117647,0.0047058824,0.0282352941,0.0188235294,0.0117647059,0.0049261084,0.0211764706,0.0164705882,0.0094117647,0.0047058824
1989,0.0304449649,0.0327868852,0.0093676815,0.0046838407,0.0234192037,0.0374707260,0.0093676815,0.0046838407,0.0234192037,0.0374707260,0.0070257611,0.0046838407,0.0421545667,0.0140515222,0.0046838407,0.0468384075,0.0140515222,0.0046838407,0.0421545667,0.0281030445,0.0187353630,0.0187353630,0.0210772834,0.0281030445,0.0117096019,0.0234192037,0.0187353630,0.0327868852,0.0374707260,0.0117096019,0.0281030445,0.0093676815,0.0374707260,0.0210772834,0.0234192037,0.0187353630,0.0140515222,0.0140515222,0.0070257611,0.0093676815,0.0046838407,0.0327868852,0.0140515222,0.0093676815,0.0046838407,0.0281030445,0.0093676815,0.0093676815,0.0046838407,0.0234192037,0.0187353630,0.0093676815,0.0046838407
1990,0.0318181818,0.0318181818,0.0090909091,0.0045454545,0.0227272727,0.0363636364,0.0090909091,0.0045454545,0.0227272727,0.0363636364,0.0090909091,0.0045454545,0.0409090909,0.0136363636,0.0045454545,0.0590909091,0.0136363636,0.0044642857,0.0409090909,0.0272727273,0.0181818182,0.0181818182,0.0227272727,0.0272727273,0.0181818182,0.0227272727,0.0181818182,0.0318181818,0.0363636364,0.0136363636,0.0272727273,0.0090909091,0.0363636364,0.0227272727,0.0227272727,0.0227272727,0.0090909091,0.0136363636,0.0068181818,0.0090909091,0.0045454545,0.0295454545,0.0136363636,0.0090909091,0.0045454545,0.0272727273,0.0136363636,0.0113636364,0.0046296296,0.0227272727,0.0181818182,0.0068181818,0.0045454545
1991,0.0321100917,0.0321100917,0.0091743119,0.0045871560,0.0229357798,0.0366972477,0.0091743119,0.0045871560,0.0229357798,0.0366972477,0.0091743119,0.0045871560,0.0412844037,0.0137614679,0.0045871560,0.0458715596,0.0137614679,0.0045871560,0.0412844037,0.0252293578,0.0183486239,0.0183486239,0.0229357798,0.0275229358,0.0137614679,0.0206422018,0.0183486239,0.0321100917,0.0366972477,0.0137614679,0.0275229358,0.0091743119,0.0366972477,0.0229357798,0.0229357798,0.0183486239,0.0137614679,0.0137614679,0.0091743119,0.0091743119,0.0045871560,0.0321100917,0.0137614679,0.0091743119,0.0068807339,0.0275229358,0.0183486239,0.0091743119,0.0045871560,0.0206422018,0.0183486239,0.0091743119,0.0045871560
1992,0.0329411765,0.0329411765,0.0070588235,0.0070588235,0.0211764706,0.0376470588,0.0094117647,0.0047058824,0.0235294118,0.0376470588,0.0094117647,0.0046511628,0.0423529412,0.0141176471,0.0047058824,0.0470588235,0.0141176471,0.0047058824,0.0423529412,0.0258823529,0.0188235294,0.0188235294,0.0211764706,0.0282352941,0.0164705882,0.0211764706,0.0211764706,0.0329411765,0.0376470588,0.0141176471,0.0211764706,0.0093023256,0.0376470588,0.0235294118,0.0235294118,0.0188235294,0.0117647059,0.0117647059,0.0117647059,0.0070588235,0.0046511628,0.0329411765,0.0141176471,0.0094117647,0.0047619048,0.0282352941,0.0188235294,0.0094117647,0.0047619048,0.0235294118,0.0188235294,0.0094117647,0.0047058824
1993,0.0325581395,0.0325581395,0.0093023256,0.0046511628,0.0209302326,0.0372093023,0.0093023256,0.0046511628,0.0232558140,0.0372093023,0.0093023256,0.0046511628,0.0418604651,0.0139534884,0.0046511628,0.0465116279,0.0139534884,0.0046511628,0.0418604651,0.0279069767,0.0162790698,0.0209302326,0.0255813953,0.0279069767,0.0116279070,0.0209302326,0.0186046512,0.0325581395,0.0372093023,0.0116279070,0.0279069767,0.0093023256,0.0372093023,0.0232558140,0.0209302326,0.0186046512,0.0139534884,0.0139534884,0.0069767442,0.0093023256,#DIV/0!,0.0325581395,0.0139534884,0.0093023256,0.0046511628,0.0279069767,0.0186046512,0.0093023256,0.0046511628,0.0232558140,0.0186046512,0.0093023256,0.0046511628
1994,0.0318181818,0.0318181818,0.0090909091,0.0045454545,0.0250000000,0.0363636364,0.0090909091,0.0045454545,0.0227272727,0.0363636364,0.0113636364,0.0045248869,0.0409090909,0.0136363636,0.0045454545,0.0522727273,0.0136363636,0.0045454545,0.0409090909,0.0272727273,0.0181818182,0.0181818182,0.0204545455,0.0272727273,0.0159090909,0.0227272727,0.0181818182,0.0295454545,0.0363636364,0.0113636364,0.0272727273,0.0090909091,0.0363636364,0.0227272727,0.0227272727,0.0204545455,0.0136363636,0.0136363636,0.0090909091,0.0090909091,0.0045454545,0.0295454545,0.0136363636,0.0068181818,0.0045454545,0.0272727273,0.0181818182,0.0090909091,0.0045454545,0.0250000000,0.0181818182,0.0090909091,0.0045454545
1995,0.0318906606,0.0318906606,0.0091116173,0.0045558087,0.0182232346,0.0364464692,0.0091116173,0.0045558087,0.0227790433,0.0364464692,0.0091116173,0.0045558087,0.0410022779,0.0136674260,0.0045558087,0.0455580866,0.0136674260,0.0045558087,0.0410022779,0.0273348519,0.0182232346,0.0182232346,0.0205011390,0.0273348519,0.0136674260,0.0227790433,0.0182232346,0.0318906606,0.0387243736,0.0136674260,0.0273348519,0.0091116173,0.0364464692,0.0250569476,0.0273348519,0.0227790433,0.0136674260,0.0136674260,0.0091116173,0.0091116173,0.0045558087,0.0318906606,0.0136674260,0.0068337130,0.0045558087,0.0250569476,0.0182232346,0.0091116173,0.0045558087,0.0227790433,0.0182232346,0.0091116173,0.0045558087
1996,0.0338600451,0.0316027088,0.0090293454,0.0045146727,0.0203160271,0.0361173815,0.0090293454,0.0045146727,0.0225733634,0.0361173815,0.0090293454,0.0045146727,0.0406320542,0.0135440181,0.0045146727,0.0451467269,0.0135440181,0.0045146727,0.0406320542,0.0270880361,0.0180586907,0.0180586907,0.0203160271,0.0225733634,0.0112866817,0.0225733634,0.0180586907,0.0316027088,0.0338600451,0.0135440181,0.0225733634,0.0090293454,0.0361173815,0.0225733634,0.0225733634,0.0203160271,0.0135440181,0.0158013544,0.0112866817,0.0112866817,0.0067720090,0.0338600451,0.0158013544,0.0112866817,0.0045146727,0.0293453725,0.0203160271,0.0112866817,0.0088888889,0.0248306998,0.0180586907,0.0090293454,0.0045146727
1997,0.0320366133,0.0320366133,0.0091533181,0.0045766590,0.0228832952,0.0366132723,0.0091533181,0.0045766590,0.0228832952,0.0366132723,0.0091533181,0.0045871560,0.0411899314,0.0114416476,0.0045766590,0.0457665904,0.0137299771,0.0068649886,0.0411899314,0.0274599542,0.0183066362,0.0183066362,0.0251716247,0.0274599542,0.0160183066,0.0228832952,0.0183066362,0.0320366133,0.0366132723,0.0137299771,0.0274599542,0.0091533181,0.0366132723,0.0228832952,0.0228832952,0.0205949657,0.0137299771,0.0137299771,0.0091533181,0.0091533181,0.0045766590,0.0297482838,0.0114416476,0.0091533181,0.0045766590,0.0274599542,0.0183066362,0.0091533181,0.0045871560,0.0228832952,0.0183066362,0.0091533181,0.0045766590
1998,0.0291060291,0.0291060291,0.0083160083,0.0041580042,0.0207900208,0.0332640333,0.0083160083,0.0041580042,0.0207900208,0.0332640333,0.0083160083,0.0041580042,0.0374220374,0.0124740125,0.0041580042,0.0415800416,0.0124740125,0.0041580042,0.0374220374,0.0249480249,0.0166320166,0.0166320166,0.0207900208,0.0311850312,0.0166320166,0.0291060291,0.0228690229,0.0374220374,0.0353430353,0.0124740125,0.0249480249,0.0083160083,0.0457380457,0.0270270270,0.0311850312,0.0311850312,0.0228690229,0.0124740125,0.0083160083,0.0083160083,0.0041580042,0.0291060291,0.0124740125,0.0083160083,0.0041580042,0.0249480249,0.0166320166,0.0083160083,0.0041580042,0.0207900208,0.0166320166,0.0103950104,0.0042553191
1999,0.0308370044,0.0308370044,0.0088105727,0.0044052863,0.0220264317,0.0352422907,0.0088105727,0.0044052863,0.0220264317,0.0352422907,0.0088105727,0.0044052863,0.0396475771,0.0132158590,0.0044052863,0.0440528634,0.0132158590,0.0044052863,0.0396475771,0.0264317181,0.0176211454,0.0176211454,0.0220264317,0.0264317181,0.0176211454,0.0308370044,0.0264317181,0.0308370044,0.0330396476,0.0132158590,0.0242290749,0.0084745763,0.0374449339,0.0330396476,0.0308370044,0.0220264317,0.0110132159,0.0132158590,0.0088105727,0.0088105727,0.0044052863,0.0308370044,0.0132158590,0.0088105727,0.0044052863,0.0264317181,0.0176211454,0.0066079295,0.0044052863,0.0220264317,0.0176211454,0.0088105727,0.0044052863
2000,0.0318906606,0.0318906606,0.0091116173,0.0045558087,0.0227790433,0.0364464692,0.0091116173,0.0068337130,0.0227790433,0.0364464692,0.0091116173,0.0045558087,0.0410022779,0.0136674260,0.0045558087,0.0455580866,0.0136674260,0.0045558087,0.0410022779,0.0273348519,0.0182232346,0.0159453303,0.0227790433,0.0273348519,0.0159453303,0.0227790433,0.0182232346,0.0318906606,0.0341685649,0.0136674260,0.0273348519,0.0091116173,0.0341685649,0.0227790433,0.0227790433,0.0227790433,0.0136674260,0.0136674260,0.0091116173,0.0091116173,0.0045558087,0.0318906606,0.0136674260,0.0091116173,0.0045558087,0.0273348519,0.0182232346,0.0091116173,0.0045558087,0.0227790433,0.0182232346,0.0091116173,0.0045558087
2001,0.0318181818,0.0318181818,0.0090909091,0.0045454545,0.0227272727,0.0363636364,0.0068181818,0.0045454545,0.0227272727,0.0363636364,0.0113636364,0.0045454545,0.0409090909,0.0136363636,0.0045454545,0.0454545455,0.0136363636,0.0045454545,0.0409090909,0.0272727273,0.0181818182,0.0181818182,0.0227272727,0.0272727273,0.0181818182,0.0227272727,0.0181818182,0.0318181818,0.0363636364,0.0136363636,0.0250000000,0.0090909091,0.0363636364,0.0227272727,0.0227272727,0.0227272727,0.0136363636,0.0136363636,0.0113636364,0.0068181818,0.0045454545,0.0318181818,0.0136363636,0.0090909091,0.0045454545,0.0272727273,0.0181818182,0.0090909091,0.0045454545,0.0227272727,0.0181818182,0.0090909091,0.0045454545
2002,0.0321100917,0.0321100917,0.0091743119,0.0045871560,0.0206422018,0.0366972477,0.0091743119,0.0045871560,0.0229357798,0.0366972477,0.0091743119,0.0045871560,0.0389908257,0.0137614679,0.0045871560,0.0458715596,0.0137614679,0.0045871560,0.0412844037,0.0275229358,0.0160550459,0.0183486239,0.0229357798,0.0275229358,0.0183486239,0.0183486239,0.0183486239,0.0321100917,0.0366972477,0.0137614679,0.0275229358,0.0091743119,0.0366972477,0.0229357798,0.0206422018,0.0206422018,0.0183486239,0.0137614679,0.0091743119,0.0068807339,0.0068807339,0.0321100917,0.0137614679,0.0091743119,0.0045871560,0.0275229358,0.0183486239,0.0091743119,0.0045871560,0.0229357798,0.0160550459,0.0091743119,0.0045871560
2003,0.0303738318,0.0303738318,0.0093457944,0.0046728972,0.0233644860,0.0373831776,0.0093457944,0.0046728972,0.0233644860,0.0373831776,0.0070093458,0.0046728972,0.0420560748,0.0140186916,0.0046728972,0.0490654206,0.0116822430,0.0046728972,0.0420560748,0.0233644860,0.0186915888,0.0186915888,0.0233644860,0.0280373832,0.0163551402,0.0233644860,0.0186915888,0.0327102804,0.0373831776,0.0140186916,0.0280373832,0.0093457944,0.0373831776,0.0233644860,0.0233644860,0.0186915888,0.0116822430,0.0140186916,0.0093457944,0.0093457944,0.0047393365,0.0303738318,0.0140186916,0.0093457944,0.0046728972,0.0257009346,0.0163551402,0.0116822430,0.0046728972,0.0210280374,0.0163551402,0.0093457944,0.0046728972
2004,0.0320366133,0.0320366133,0.0091533181,0.0045766590,0.0228832952,0.0366132723,0.0091533181,0.0045766590,0.0228832952,0.0366132723,0.0091533181,0.0045766590,0.0411899314,0.0137299771,0.0045766590,0.0457665904,0.0160183066,0.0068649886,0.0411899314,0.0274599542,0.0183066362,0.0183066362,0.0228832952,0.0274599542,0.0183066362,0.0228832952,0.0183066362,0.0320366133,0.0366132723,0.0137299771,0.0274599542,0.0114416476,0.0366132723,0.0228832952,0.0183066362,0.0137299771,0.0091533181,0.0137299771,0.0114416476,0.0068649886,0.0045766590,0.0320366133,0.0137299771,0.0091533181,0.0045766590,0.0274599542,0.0183066362,0.0068649886,0.0045766590,0.0228832952,0.0205949657,0.0091533181,0.0045766590
2005,0.0321839080,0.0321839080,0.0091954023,0.0045977011,0.0229885057,0.0367816092,0.0091954023,0.0045977011,0.0229885057,0.0367816092,0.0091954023,0.0045977011,0.0413793103,0.0137931034,0.0045977011,0.0459770115,0.0137931034,0.0068965517,0.0413793103,0.0275862069,0.0183908046,0.0183908046,0.0229885057,0.0252873563,0.0160919540,0.0229885057,0.0206896552,0.0298850575,0.0367816092,0.0137931034,0.0275862069,0.0091954023,0.0367816092,0.0229885057,0.0229885057,0.0160919540,0.0114942529,0.0137931034,0.0091954023,0.0091954023,0.0045871560,0.0321839080,0.0137931034,0.0091954023,0.0045977011,0.0275862069,0.0183908046,0.0091954023,0.0045871560,0.0229885057,0.0183908046,0.0091954023,0.0045977011
